student_id,event_timestamp,cgpa,dsa_score,system_design_score,dbms_score,oop_proficiency,cloud_devops_score,web_dev_score,problem_solving_score,aptitude_score,communication_score,teamwork_score,github_projects_count,internship_duration_months,certifications_count,hackathons_participated,mock_interview_score,curriculum_updated_year,domain_code,technical_skill_mean,soft_skill_mean,industry_exposure_score,practical_experience_score,curriculum_age_years
CSE_0883,2026-01-01 00:00:00+00:00,5.1,44,56,64,24,40,85,52.32,8,72.0,2,15,10,2,1,29,2021,4,52.166666666666664,42.10666666666666,65.5,67.91666666666667,5
CSE_0884,2026-01-01 00:00:00+00:00,5.52,46,52,42,13,79,63,85.8,84,60.0,24,5,5,4,0,50,2024,3,49.166666666666664,56.6,38.5,26.25,2
CSE_0885,2026-01-01 00:00:00+00:00,9.0,12,45,38,74,33,85,42.96,10,32.0,68,10,10,1,3,87,2021,0,47.833333333333336,47.653333333333336,56.5,63.75,5
CSE_0886,2026-01-01 00:00:00+00:00,5.89,21,13,80,31,31,21,40.4,68,24.0,54,9,7,1,3,47,2021,2,32.833333333333336,39.46666666666667,47.0,52.66666666666667,5
CSE_0887,2026-01-01 00:00:00+00:00,8.26,20,99,58,10,89,33,52.12,98,56.0,39,0,4,4,4,32,2019,1,51.5,49.04,36.0,26.666666666666664,7
CSE_0888,2026-01-01 00:00:00+00:00,6.19,85,75,83,60,88,54,77.64,90,24.0,82,13,1,4,4,73,2023,3,74.16666666666667,61.21333333333333,54.5,48.25,3
CSE_0889,2026-01-01 00:00:00+00:00,5.5,91,16,87,17,65,28,60.08,65,66.0,81,5,11,5,7,81,2018,1,50.666666666666664,69.02666666666666,75.0,70.0,8
CSE_0890,2026-01-01 00:00:00+00:00,6.22,8,38,85,26,11,37,95.08,87,50.0,49,3,11,4,2,18,2023,1,34.166666666666664,64.69333333333333,54.5,46.58333333333333,3
CSE_0891,2026-01-01 00:00:00+00:00,8.61,25,8,92,54,39,96,33.64,30,80.0,94,2,1,0,5,70,2023,2,52.333333333333336,69.21333333333332,19.0,26.333333333333336,3
CSE_0892,2026-01-01 00:00:00+00:00,9.28,8,98,85,53,72,17,44.56,32,44.0,32,1,9,2,2,56,2023,3,55.5,40.18666666666667,37.5,36.08333333333333,3
CSE_0893,2026-01-01 00:00:00+00:00,9.15,14,76,43,81,75,70,63.48,38,68.0,17,6,4,5,1,18,2020,1,59.833333333333336,49.49333333333333,44.5,29.416666666666664,6
CSE_0894,2026-01-01 00:00:00+00:00,6.99,9,78,8,86,89,64,45.12,93,64.0,56,8,2,0,7,87,2018,0,55.666666666666664,55.04,38.5,50.75,8
CSE_0895,2026-01-01 00:00:00+00:00,8.34,87,81,36,74,72,96,73.6,45,20.0,15,11,9,5,0,78,2020,4,74.33333333333333,36.199999999999996,64.5,51.916666666666664,6
CSE_0896,2026-01-01 00:00:00+00:00,6.02,41,96,73,20,9,0,43.28,36,26.0,79,2,2,2,8,40,2019,4,39.833333333333336,49.42666666666667,37.0,40.5,7
CSE_0897,2026-01-01 00:00:00+00:00,6.47,71,5,35,43,95,87,69.68,91,44.0,37,15,7,5,6,41,2019,2,56.0,50.22666666666667,82.5,77.91666666666667,7
CSE_0898,2026-01-01 00:00:00+00:00,9.48,23,90,100,4,97,3,42.28,59,90.0,40,5,6,0,3,86,2022,3,52.833333333333336,57.42666666666667,32.5,40.416666666666664,4
CSE_0899,2026-01-01 00:00:00+00:00,5.07,79,22,91,86,47,3,54.96,30,32.0,6,8,0,3,2,51,2022,3,54.666666666666664,30.986666666666668,33.0,26.166666666666668,4
CSE_0900,2026-01-01 00:00:00+00:00,5.43,48,58,27,40,19,81,54.92,10,76.0,77,15,11,2,5,3,2019,4,45.5,69.30666666666667,78.0,85.83333333333333,7
CSE_0901,2026-01-01 00:00:00+00:00,6.04,25,90,41,58,38,26,56.44,86,98.0,52,1,12,1,8,3,2019,0,46.333333333333336,68.81333333333333,56.0,67.33333333333334,7
CSE_0902,2026-01-01 00:00:00+00:00,5.13,90,97,42,88,59,42,73.68,1,84.0,62,6,11,2,8,4,2020,4,69.66666666666667,73.22666666666667,67.5,76.08333333333333,6
CSE_0903,2026-01-01 00:00:00+00:00,5.91,36,45,84,53,65,58,94.08,26,40.0,88,4,4,2,3,40,2019,4,56.833333333333336,74.02666666666666,33.5,32.25,7
CSE_0904,2026-01-01 00:00:00+00:00,7.92,67,37,87,73,64,31,65.44,98,92.0,31,4,8,2,4,86,2024,3,59.833333333333336,62.81333333333333,46.0,47.666666666666664,2
CSE_0905,2026-01-01 00:00:00+00:00,7.11,49,13,41,21,50,32,48.88,1,28.0,37,10,3,3,8,100,2018,1,34.333333333333336,37.96,59.5,62.08333333333333,8
CSE_0906,2026-01-01 00:00:00+00:00,9.46,23,99,65,82,35,27,91.56,100,58.0,21,6,0,0,1,60,2020,0,55.166666666666664,56.85333333333333,14.5,17.75,6
CSE_0907,2026-01-01 00:00:00+00:00,9.09,18,71,54,64,23,54,87.84,20,92.0,15,8,7,1,1,74,2019,3,47.333333333333336,64.94666666666667,40.0,42.833333333333336,7
CSE_0908,2026-01-01 00:00:00+00:00,6.71,99,61,71,63,26,99,62.28,57,72.0,51,3,4,0,4,54,2020,4,69.83333333333333,61.76,26.0,33.666666666666664,6
CSE_0909,2026-01-01 00:00:00+00:00,6.3,59,34,47,70,1,59,62.48,4,54.0,28,8,1,5,0,74,2020,1,45.0,48.16,38.5,21.583333333333336,6
CSE_0910,2026-01-01 00:00:00+00:00,6.9,38,18,90,3,30,69,76.16,51,44.0,15,14,11,5,7,12,2021,0,41.333333333333336,45.053333333333335,93.0,91.0,5
CSE_0911,2026-01-01 00:00:00+00:00,7.95,73,29,21,64,56,61,94.96,44,50.0,75,15,0,5,4,13,2022,2,50.666666666666664,73.32,60.0,50.0,4
CSE_0912,2026-01-01 00:00:00+00:00,6.34,88,77,100,14,77,79,94.84,84,60.0,16,13,11,0,1,59,2020,0,72.5,56.946666666666665,56.0,66.16666666666666,6
CSE_0913,2026-01-01 00:00:00+00:00,8.12,17,83,26,75,65,33,48.92,92,46.0,100,12,11,4,8,71,2023,0,49.833333333333336,64.97333333333334,87.5,90.08333333333333,3
CSE_0914,2026-01-01 00:00:00+00:00,7.05,18,24,92,21,28,86,49.12,19,98.0,63,10,11,3,1,24,2024,4,44.833333333333336,70.04,62.0,59.16666666666666,2
CSE_0915,2026-01-01 00:00:00+00:00,7.76,35,39,66,85,14,87,88.44,60,94.0,90,9,2,4,6,81,2024,4,54.333333333333336,90.81333333333333,54.0,49.33333333333333,2
CSE_0916,2026-01-01 00:00:00+00:00,7.18,73,87,12,46,11,55,40.12,37,90.0,88,8,8,5,7,43,2020,2,47.333333333333336,72.70666666666666,73.5,68.25,6
CSE_0917,2026-01-01 00:00:00+00:00,6.47,96,13,44,80,100,12,39.8,19,54.0,12,12,0,3,5,81,2023,2,57.5,35.266666666666666,48.5,46.75,3
CSE_0918,2026-01-01 00:00:00+00:00,9.74,54,25,9,92,27,55,61.08,24,76.0,71,3,3,0,6,9,2024,2,43.666666666666664,69.36,28.5,38.25,2
CSE_0919,2026-01-01 00:00:00+00:00,8.82,68,86,99,45,83,17,43.36,1,92.0,55,2,7,5,0,70,2021,3,66.33333333333333,63.45333333333334,41.5,25.083333333333336,5
CSE_0920,2026-01-01 00:00:00+00:00,5.7,46,21,8,13,23,53,39.8,31,88.0,4,1,7,0,3,49,2019,3,27.333333333333332,43.93333333333334,27.0,34.0,7
CSE_0921,2026-01-01 00:00:00+00:00,9.34,48,47,53,49,20,76,44.24,25,54.0,11,8,9,3,6,43,2020,4,48.833333333333336,36.413333333333334,65.5,67.41666666666667,6
CSE_0922,2026-01-01 00:00:00+00:00,7.44,98,82,26,19,9,100,32.52,69,28.0,40,11,11,0,0,13,2021,4,55.666666666666664,33.50666666666667,49.5,57.74999999999999,5
CSE_0923,2026-01-01 00:00:00+00:00,9.47,97,50,33,49,77,42,78.76,40,26.0,2,1,10,0,0,14,2018,2,58.0,35.586666666666666,27.0,31.5,8
CSE_0924,2026-01-01 00:00:00+00:00,9.0,32,2,0,32,100,38,75.2,66,66.0,98,5,12,1,5,15,2021,3,34.0,79.73333333333333,56.5,65.41666666666666,5
CSE_0925,2026-01-01 00:00:00+00:00,7.13,20,41,31,58,17,60,60.88,96,72.0,32,4,10,4,3,1,2022,1,37.833333333333336,54.96,56.5,49.75,4
CSE_0926,2026-01-01 00:00:00+00:00,5.11,80,18,88,42,87,41,63.16,0,88.0,85,13,7,4,2,29,2022,3,59.333333333333336,78.72,64.5,58.25,4
CSE_0927,2026-01-01 00:00:00+00:00,6.34,21,72,92,78,13,80,81.32,50,44.0,49,4,9,4,4,29,2019,4,59.333333333333336,58.10666666666666,56.5,50.583333333333336,7
CSE_0928,2026-01-01 00:00:00+00:00,7.71,47,27,70,11,33,78,53.12,4,34.0,55,3,7,2,8,81,2023,3,44.333333333333336,47.373333333333335,51.5,57.41666666666667,3
CSE_0929,2026-01-01 00:00:00+00:00,8.17,36,83,66,39,57,17,63.88,12,50.0,8,15,3,1,2,30,2019,4,49.666666666666664,40.626666666666665,46.5,51.25,7
CSE_0930,2026-01-01 00:00:00+00:00,6.29,14,44,83,19,75,22,45.72,18,48.0,81,5,7,5,4,76,2024,2,42.833333333333336,58.24,57.5,47.083333333333336,2
CSE_0931,2026-01-01 00:00:00+00:00,5.7,34,70,19,93,21,53,84.08,11,30.0,49,4,8,5,4,19,2023,2,48.333333333333336,54.35999999999999,58.0,47.666666666666664,3
CSE_0932,2026-01-01 00:00:00+00:00,9.17,91,77,93,37,69,29,40.32,47,74.0,28,10,6,5,8,48,2023,2,66.0,47.44,75.0,70.83333333333333,3
CSE_0933,2026-01-01 00:00:00+00:00,9.92,70,62,34,2,35,97,57.6,24,60.0,38,3,11,4,3,34,2023,1,50.0,51.86666666666667,57.0,50.33333333333333,3
CSE_0934,2026-01-01 00:00:00+00:00,7.63,31,72,98,27,44,57,86.32,56,78.0,90,12,1,4,0,22,2023,1,54.833333333333336,84.77333333333333,42.5,30.916666666666668,3
CSE_0935,2026-01-01 00:00:00+00:00,5.86,10,18,90,55,35,67,84.44,34,48.0,99,8,8,1,4,96,2022,4,45.833333333333336,77.14666666666666,50.0,57.0,4
CSE_0936,2026-01-01 00:00:00+00:00,6.36,9,46,89,89,21,66,42.04,75,46.0,44,12,10,0,0,98,2024,0,53.333333333333336,44.01333333333333,49.0,57.16666666666667,2
CSE_0937,2026-01-01 00:00:00+00:00,5.09,72,13,77,93,77,70,83.52,93,58.0,16,5,7,4,5,99,2022,1,67.0,52.50666666666666,56.0,50.833333333333336,4
CSE_0938,2026-01-01 00:00:00+00:00,9.57,77,37,16,12,79,17,42.8,4,90.0,55,10,12,5,6,60,2020,4,39.666666666666664,62.6,85.0,80.83333333333333,6
CSE_0939,2026-01-01 00:00:00+00:00,5.59,76,52,17,76,60,6,68.76,97,24.0,97,9,4,0,0,83,2024,3,47.833333333333336,63.25333333333333,28.0,32.666666666666664,2
CSE_0940,2026-01-01 00:00:00+00:00,7.88,56,60,44,65,99,39,48.72,21,84.0,45,15,11,4,3,54,2022,2,60.5,59.24,81.0,78.33333333333333,4
CSE_0941,2026-01-01 00:00:00+00:00,6.37,24,35,92,36,55,69,63.76,76,50.0,66,9,2,3,8,66,2019,2,51.833333333333336,59.919999999999995,55.0,56.83333333333333,7
CSE_0942,2026-01-01 00:00:00+00:00,7.77,1,39,83,48,88,85,81.36,56,88.0,68,12,6,2,0,7,2022,2,57.333333333333336,79.12,47.0,45.5,4
CSE_0943,2026-01-01 00:00:00+00:00,8.26,63,80,52,65,95,64,87.52,46,84.0,13,9,1,4,8,39,2024,4,69.83333333333333,61.50666666666666,56.5,53.91666666666667,2
CSE_0944,2026-01-01 00:00:00+00:00,9.15,34,29,90,35,32,67,75.96,53,48.0,66,12,12,3,7,58,2024,2,47.833333333333336,63.31999999999999,83.5,89.25,2
CSE_0945,2026-01-01 00:00:00+00:00,6.03,6,8,81,53,44,48,85.76,2,76.0,22,2,2,1,4,31,2019,1,40.0,61.25333333333333,23.0,25.5,7
CSE_0946,2026-01-01 00:00:00+00:00,5.05,84,63,67,25,35,51,60.96,52,32.0,93,9,11,3,5,92,2018,3,54.166666666666664,61.98666666666667,70.0,71.83333333333333,8
CSE_0947,2026-01-01 00:00:00+00:00,5.68,17,32,64,74,19,28,49.28,83,92.0,60,5,8,1,6,6,2024,2,39.0,67.09333333333333,49.0,57.5,2
CSE_0948,2026-01-01 00:00:00+00:00,9.5,66,51,0,71,17,20,36.32,30,52.0,22,13,3,4,3,1,2022,4,37.5,36.77333333333333,57.0,50.333333333333336,4
CSE_0949,2026-01-01 00:00:00+00:00,9.37,41,88,57,39,37,89,57.6,68,56.0,26,0,3,1,5,84,2019,3,58.5,46.53333333333333,24.0,27.5,7
CSE_0950,2026-01-01 00:00:00+00:00,7.99,38,13,25,42,66,77,93.8,87,76.0,53,4,2,3,6,5,2023,2,43.5,74.26666666666667,40.0,37.66666666666667,3
CSE_0951,2026-01-01 00:00:00+00:00,8.0,40,74,19,21,22,8,74.8,32,86.0,9,9,4,2,5,91,2024,0,30.666666666666668,56.6,48.5,51.416666666666664,2
CSE_0952,2026-01-01 00:00:00+00:00,8.33,74,52,86,19,95,46,47.12,71,38.0,88,5,2,0,5,35,2021,2,62.0,57.70666666666667,27.5,36.25,5
CSE_0953,2026-01-01 00:00:00+00:00,5.88,23,98,9,7,15,75,76.76,87,72.0,76,14,8,0,1,31,2023,1,37.833333333333336,74.92,50.5,59.75,3
CSE_0954,2026-01-01 00:00:00+00:00,9.57,59,58,58,28,58,41,70.28,49,52.0,15,10,2,2,4,44,2020,3,50.333333333333336,45.76,43.0,44.166666666666664,6
CSE_0955,2026-01-01 00:00:00+00:00,7.09,45,77,74,39,68,50,36.08,83,50.0,40,7,1,5,2,41,2024,1,58.833333333333336,42.026666666666664,41.5,26.75,2
CSE_0956,2026-01-01 00:00:00+00:00,6.92,18,93,40,89,67,55,67.64,15,76.0,97,10,11,0,6,52,2019,0,60.333333333333336,80.21333333333332,62.5,77.91666666666666,7
CSE_0957,2026-01-01 00:00:00+00:00,7.59,67,40,4,29,20,50,66.12,75,50.0,54,14,4,4,3,8,2023,0,35.0,56.70666666666667,61.5,55.58333333333333,3
CSE_0958,2026-01-01 00:00:00+00:00,5.23,89,67,64,80,77,69,78.76,76,48.0,100,14,5,5,0,74,2022,1,74.33333333333333,75.58666666666666,60.5,47.25,4
CSE_0959,2026-01-01 00:00:00+00:00,5.83,41,67,16,83,94,19,74.0,38,86.0,60,8,0,4,5,86,2022,3,53.333333333333336,73.33333333333333,44.5,37.41666666666667,4
CSE_0960,2026-01-01 00:00:00+00:00,8.69,31,91,21,54,77,87,53.16,88,28.0,85,10,11,3,5,74,2024,0,60.166666666666664,55.38666666666666,72.0,74.16666666666666,2
CSE_0961,2026-01-01 00:00:00+00:00,5.41,38,7,97,15,69,26,59.12,45,74.0,80,2,10,3,6,48,2018,0,42.0,71.04,56.0,56.333333333333336,8
CSE_0962,2026-01-01 00:00:00+00:00,8.02,35,1,40,45,11,37,71.52,95,40.0,86,1,5,5,7,1,2021,2,28.166666666666668,65.83999999999999,52.0,43.16666666666667,5
CSE_0963,2026-01-01 00:00:00+00:00,6.23,100,85,92,61,15,71,76.2,87,22.0,99,12,9,5,2,66,2024,4,70.66666666666667,65.73333333333333,71.5,61.75,2
CSE_0964,2026-01-01 00:00:00+00:00,6.95,96,40,67,6,80,64,49.08,46,34.0,48,3,2,5,5,10,2019,0,58.833333333333336,43.69333333333333,43.5,31.583333333333332,7
CSE_0965,2026-01-01 00:00:00+00:00,6.44,35,54,68,79,86,53,64.84,43,68.0,72,7,3,5,1,49,2023,3,62.5,68.28,44.0,28.833333333333332,3
CSE_0966,2026-01-01 00:00:00+00:00,6.78,2,15,10,44,13,23,92.08,8,76.0,51,10,5,1,8,34,2021,3,17.833333333333332,73.02666666666666,56.5,67.91666666666666,5
CSE_0967,2026-01-01 00:00:00+00:00,8.6,72,92,55,58,60,46,79.4,86,22.0,1,15,7,5,1,14,2018,2,63.833333333333336,34.13333333333333,70.0,59.16666666666667,8
CSE_0968,2026-01-01 00:00:00+00:00,6.49,7,61,50,55,70,70,69.24,49,22.0,95,15,8,5,2,74,2024,3,52.166666666666664,62.080000000000005,75.0,65.83333333333333,2
CSE_0969,2026-01-01 00:00:00+00:00,7.83,96,47,20,47,45,82,89.0,76,92.0,49,7,5,3,1,30,2020,2,56.166666666666664,76.66666666666667,41.0,34.666666666666664,6
CSE_0970,2026-01-01 00:00:00+00:00,7.38,69,29,98,26,31,85,93.24,59,26.0,85,2,6,4,8,91,2021,0,56.333333333333336,68.08,55.0,52.16666666666667,5
CSE_0971,2026-01-01 00:00:00+00:00,8.32,40,11,75,52,14,62,74.44,95,92.0,42,3,4,3,0,61,2018,0,42.333333333333336,69.48,28.0,18.666666666666664,8
CSE_0972,2026-01-01 00:00:00+00:00,9.68,67,34,25,86,43,56,52.4,14,38.0,76,2,11,0,4,27,2024,0,51.833333333333336,55.46666666666667,41.5,51.74999999999999,2
CSE_0973,2026-01-01 00:00:00+00:00,8.66,12,10,18,87,16,54,47.68,35,80.0,7,9,8,1,0,95,2024,0,32.833333333333336,44.89333333333334,42.0,44.33333333333333,2
CSE_0974,2026-01-01 00:00:00+00:00,6.07,48,63,59,72,40,59,60.48,62,44.0,58,1,3,1,4,24,2019,4,56.833333333333336,54.16,23.5,26.083333333333336,7
CSE_0975,2026-01-01 00:00:00+00:00,5.16,59,49,70,34,53,98,51.72,68,88.0,64,3,9,4,7,83,2024,4,60.5,67.90666666666667,62.0,59.5,2
CSE_0976,2026-01-01 00:00:00+00:00,6.31,1,84,46,50,43,61,80.92,85,76.0,80,5,10,5,7,91,2020,0,47.5,78.97333333333334,72.5,67.08333333333334,6
CSE_0977,2026-01-01 00:00:00+00:00,7.98,59,20,70,83,97,29,83.12,79,52.0,11,10,5,3,7,24,2024,3,59.666666666666664,48.70666666666667,62.0,64.16666666666666,2
CSE_0978,2026-01-01 00:00:00+00:00,5.26,4,68,25,36,4,92,80.08,40,26.0,3,13,4,0,1,74,2022,2,38.166666666666664,36.36,38.5,45.75,4
CSE_0979,2026-01-01 00:00:00+00:00,7.48,43,47,39,80,26,21,53.84,73,78.0,76,15,0,3,7,82,2018,1,42.666666666666664,69.28,59.5,61.25,8
CSE_0980,2026-01-01 00:00:00+00:00,7.98,26,19,4,94,86,74,55.72,23,70.0,94,10,4,5,4,91,2022,2,50.5,73.24,60.0,50.0,4
CSE_0981,2026-01-01 00:00:00+00:00,6.67,31,100,20,56,77,83,47.52,81,20.0,40,4,12,5,0,0,2024,1,61.166666666666664,35.84,58.0,44.333333333333336,2
CSE_0982,2026-01-01 00:00:00+00:00,8.85,20,66,77,7,78,28,88.84,48,20.0,6,2,4,2,6,58,2020,1,46.0,38.28,37.0,38.83333333333333,6
CSE_0983,2026-01-01 00:00:00+00:00,5.53,7,43,3,78,42,40,38.28,17,84.0,86,1,8,3,5,68,2018,0,35.5,69.42666666666666,46.5,44.416666666666664,8
CSE_0984,2026-01-01 00:00:00+00:00,5.38,71,32,22,94,96,41,73.08,6,40.0,87,8,0,4,4,73,2018,1,59.333333333333336,66.69333333333333,42.0,33.66666666666667,8
CSE_0985,2026-01-01 00:00:00+00:00,8.64,49,72,83,93,30,97,38.64,3,70.0,68,14,4,3,0,41,2024,0,70.66666666666667,58.879999999999995,50.0,44.33333333333333,2
CSE_0986,2026-01-01 00:00:00+00:00,7.48,66,60,14,19,98,64,91.64,89,56.0,68,0,6,1,0,33,2020,4,53.5,71.88,19.0,17.5,6
CSE_0987,2026-01-01 00:00:00+00:00,8.44,43,8,92,52,16,30,70.36,68,90.0,80,8,10,0,5,99,2019,3,40.166666666666664,80.12,53.5,66.58333333333334,7
CSE_0988,2026-01-01 00:00:00+00:00,7.17,57,67,7,11,91,29,48.32,59,94.0,29,0,5,4,6,65,2018,1,43.666666666666664,57.10666666666666,43.5,37.083333333333336,8
CSE_0989,2026-01-01 00:00:00+00:00,6.23,2,34,40,48,82,17,89.4,54,100.0,72,14,5,2,0,17,2020,3,37.166666666666664,87.13333333333333,48.5,47.25,6
CSE_0990,2026-01-01 00:00:00+00:00,9.1,85,80,18,16,53,16,81.08,15,32.0,5,13,11,0,8,76,2021,0,44.666666666666664,39.36,73.5,92.41666666666666,5
CSE_0991,2026-01-01 00:00:00+00:00,9.0,69,97,45,63,61,37,39.72,98,90.0,88,6,6,0,3,4,2022,1,62.0,72.57333333333334,34.5,42.75,4
CSE_0992,2026-01-01 00:00:00+00:00,8.47,1,87,27,41,86,13,41.36,89,42.0,18,5,5,1,4,19,2018,2,42.5,33.78666666666667,36.5,41.25,8
CSE_0993,2026-01-01 00:00:00+00:00,6.36,86,95,90,93,31,86,60.68,81,68.0,79,6,4,1,1,65,2021,4,80.16666666666667,69.22666666666667,28.5,29.416666666666664,5
CSE_0994,2026-01-01 00:00:00+00:00,7.95,43,64,67,28,39,88,78.92,28,60.0,84,14,9,1,7,74,2018,4,54.833333333333336,74.30666666666667,72.0,85.16666666666666,8
CSE_0995,2026-01-01 00:00:00+00:00,6.8,1,7,14,18,12,78,79.28,22,22.0,65,2,4,4,1,61,2019,1,21.666666666666668,55.42666666666667,32.5,20.083333333333332,7
CSE_0996,2026-01-01 00:00:00+00:00,5.46,80,44,98,10,83,55,84.08,13,94.0,9,13,8,3,2,93,2024,4,61.666666666666664,62.35999999999999,63.0,61.16666666666667,2
CSE_0997,2026-01-01 00:00:00+00:00,9.59,34,86,36,97,34,21,64.6,78,26.0,15,2,7,0,8,95,2020,2,51.333333333333336,35.199999999999996,41.5,55.083333333333336,6
CSE_0998,2026-01-01 00:00:00+00:00,5.68,97,46,0,49,4,66,48.12,48,76.0,36,12,11,3,1,31,2018,3,43.666666666666664,53.373333333333335,66.0,63.83333333333333,8
CSE_0999,2026-01-01 00:00:00+00:00,9.75,86,39,66,70,72,55,67.68,32,82.0,78,10,9,3,5,57,2020,2,64.66666666666667,75.89333333333333,67.0,68.33333333333333,6
CSE_1000,2026-01-01 00:00:00+00:00,7.23,29,75,23,57,28,18,59.08,24,84.0,76,0,3,1,3,49,2023,4,38.333333333333336,73.02666666666666,19.0,20.0,3
